order_id;sum;date;payment_form;shipping;shipping_cost;discount;postcode;city;country;product_id 1;product_name 1;product_code 1;product_price 1;product_discount 1;product_quantity 1;product_value 1;product_pkwiu 1;product_tax 1;product_tax_value 1;product_id 2;product_name 2;product_code 2;product_price 2;product_discount 2;product_quantity 2;product_value 2;product_pkwiu 2;product_tax 2;product_tax_value 2;product_id 3;product_name 3;product_code 3;product_price 3;product_discount 3;product_quantity 3;product_value 3;product_pkwiu 3;product_tax 3;product_tax_value 3;product_id 4;product_name 4;product_code 4;product_price 4;product_discount 4;product_quantity 4;product_value 4;product_pkwiu 4;product_tax 4;product_tax_value 4;product_id 5;product_name 5;product_code 5;product_price 5;product_discount 5;product_quantity 5;product_value 5;product_pkwiu 5;product_tax 5;product_tax_value 5;product_id 6;product_name 6;product_code 6;product_price 6;product_discount 6;product_quantity 6;product_value 6;product_pkwiu 6;product_tax 6;product_tax_value 6;product_id 7;product_name 7;product_code 7;product_price 7;product_discount 7;product_quantity 7;product_value 7;product_pkwiu 7;product_tax 7;product_tax_value 7;product_id 8;product_name 8;product_code 8;product_price 8;product_discount 8;product_quantity 8;product_value 8;product_pkwiu 8;product_tax 8;product_tax_value 8;product_id 9;product_name 9;product_code 9;product_price 9;product_discount 9;product_quantity 9;product_value 9;product_pkwiu 9;product_tax 9;product_tax_value 9;product_id 10;product_name 10;product_code 10;product_price 10;product_discount 10;product_quantity 10;product_value 10;product_pkwiu 10;product_tax 10;product_tax_value 10;product_id 11;product_name 11;product_code 11;product_price 11;product_discount 11;product_quantity 11;product_value 11;product_pkwiu 11;product_tax 11;product_tax_value 11;product_id 12;product_name 12;product_code 12;product_price 12;product_discount 12;product_quantity 12;product_value 12;product_pkwiu 12;product_tax 12;product_tax_value 12;product_id 13;product_name 13;product_code 13;product_price 13;product_discount 13;product_quantity 13;product_value 13;product_pkwiu 13;product_tax 13;product_tax_value 13;product_id 14;product_name 14;product_code 14;product_price 14;product_discount 14;product_quantity 14;product_value 14;product_pkwiu 14;product_tax 14;product_tax_value 14;product_id 15;product_name 15;product_code 15;product_price 15;product_discount 15;product_quantity 15;product_value 15;product_pkwiu 15;product_tax 15;product_tax_value 15
983;59.99;2023-12-28 08:22;Allegro;Allegro;0.00;0;03-289;Warszawa;Polska;349;LEGO 6511 Rescue Runabout [Classic Town: Fire] | city miasto;349;59.99;0.0000;1;59.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
984;275.98;2023-12-28 12:49;BLIK;Paczkomat InPost;10.00;5;43-454;Niegowonice;Polska;1471;LEGO 6260 Shipwreck Island [Pirates: Pirates I] | piraci wyspa;1471;199.99;5.0000;1;189.99;;zw.;0;727;LEGO 6856 Planetary Decoder [Space: Exploriens] | kosmos;727;79.99;5.0000;1;75.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
985;89.99;2023-12-28 14:52;Allegro;Allegro;0.00;0;70-887;SZCZECIN;Polska;1456;LEGO 6013 Samurai Swordsman [Ninja];1456;89.99;0.0000;1;89.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
986;349.97;2023-12-28 14:52;Allegro;Allegro;0.00;0;70-887;SZCZECIN;Polska;67;LEGO 1186 Cart [Ninja] z instrukcją i pudełkiem;67;99.99;0.0000;1;99.99;;zw.;0;133;LEGO 1187 Glider [Ninja];133;79.99;0.0000;1;79.99;;zw.;0;919;LEGO 6045 Ninja Surprise [Ninja];919;169.99;0.0000;1;169.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987;89.99;2023-12-29 13:53;Autopay;Paczkomat InPost;10.00;0;80-463;Gdańsk;Polska;1519;LEGO 6825 Cosmic Comet [Space: Classic Space] | kosmos astronauta;1519;79.99;0.0000;1;79.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
988;109.99;2023-12-29 14:06;Allegro;Allegro;0.00;0;63-800;Gostyń;Polska;1501;LEGO 6245 Harbor Sentry [Pirates I: Imperial Soldiers] z instrukcją | piraci żołnierze łódka;1501;109.99;0.0000;1;109.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
989;169.99;2023-12-29 14:11;BLIK;Paczkomat InPost;10.00;0;62-006;Gruszczyn;Polska;1387;LEGO 6352 Cargomaster Crane [Classic Town: Construction] z instrukcją;1387;159.99;0.0000;1;159.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
990;214.96;2023-12-29 19:42;Allegro;Allegro;0.00;0;72-300;Gryfice;Polska;1227;LEGO Katalog [1993] [PL] polski;1194_20230918114858;34.99;0.0000;1;34.99;;zw.;0;1354;LEGO Katalog [1995] [PL] polski;1194_20231022182019;49.99;0.0000;1;49.99;;zw.;0;1358;LEGO Katalog [1996] [PL] polski;;59.99;0.0000;1;59.99;;zw.;0;1360;LEGO Katalog [1997] [PL] polski;;69.99;0.0000;1;69.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
991;409.99;2023-12-30 22:58;Przelew tradycyjny;Paczkomat InPost;10.00;0;33-390;Łącko;Polska;1514;LEGO 6398 Central Precinct HQ [Classic Town: Police] z instrukcją | policja posterunek;1514;399.99;0.0000;1;399.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
992;139.98;2023-12-31 12:28;Autopay;Paczkomat InPost;10.00;0;80-369;Gdańsk;Polska;1509;LEGO 2872 Witch and Fireplace [Castle: Fright Knights] | zamek wiedźma;1509;79.99;0.0000;1;79.99;;zw.;0;1513;LEGO 6125 Sea Sprint 9 [Aquazone: Aquanauts] z instrukcją | nurkowie łódź podwodna;1513;49.99;0.0000;1;49.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
993;329.99;2024-01-01 14:22;Allegro;Allegro;0.00;0;30-350;Kraków;Polska;1503;LEGO 6265 Sabre Island [Pirates I: Imperial Soldiers] z instrukcją | piraci żołnierze wyspa;1503;329.99;0.0000;1;329.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
994;249.98;2024-01-02 14:01;BLIK;Paczkomat InPost;10.00;10;64-400;Międzychód;Polska;443;Kaseta Nagły Atak Spawacza Odyseja 2001 [1999] [RRX / FUR];443;99.99;10.0000;1;89.99;;zw.;0;1444;CD Nagły Atak Spawacza Welcome to Dancing u Zenka 2CD [2009] [Fonografika] NOWA, w folii, pęknięcie/wgniecenie na froncie pudełka;1444;149.99;0.0000;1;149.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
995;279.99;2024-01-02 20:52;Allegro;Allegro;0.00;0;59-222;Miłkowice;Polska;1029;LEGO 7993 Service Station [City: Gas Station] z instrukcją;1029;279.99;0.0000;1;279.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
996;211.98;2024-01-03 01:41;Allegro;Allegro;11.99;0;33-221;medrzechow;Polska;1425;CD Peja Slums Attack Szacunek Ludzi Ulicy [2006] [Fonografika];1425;199.99;0.0000;1;199.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
997;128.98;2024-01-03 11:42;Allegro;Darmowa wysyłka kurierem (tylko na terenie Krakowa, dla zakupów powyżej 500 zł);8.99;0;21-550;Terespol;Polska;482;Kaseta Onar i O$ka $uperelak$ (Superelaks) [2001] [RRX] NOWA W FOLII;482;119.99;0.0000;1;119.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
998;229.99;2024-01-03 13:29;BLIK;Paczkomat InPost;10.00;0;04-967;Warszawa;Polska;1512;LEGO 6034 Black Monarch's Ghost [Castle: Black Knights] z instrukcją | zamek rycerze duch;1512;219.99;0.0000;1;219.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
999;649.99;2024-01-05 13:12;Allegro;Darmowa wysyłka kurierem (tylko na terenie Krakowa, dla zakupów powyżej 500 zł);0.00;0;35-317;Rzeszów;Polska;1520;LEGO 1788 Pirate Treasure Chest [Pirates: Pirates I] | piraci wyspa wyspiarze Islanders;1520;649.99;0.0000;1;649.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000;109.99;2024-01-05 13:42;BLIK;Punkt odbioru DPD Pickup;10.00;0;61-487;Poznań;Polska;1523;LEGO 6668 Recycle Truck [Classic Town: Traffic] z instrukcją | city miasto śmieciarka;1523;99.99;0.0000;1;99.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1001;49.99;2024-01-06 14:43;PayPo;Paczkomat InPost;10.00;0;25-647;Kielce;Polska;1154;LEGO Idea Book 260 [1990];1151_20230909114209;39.99;0.0000;1;39.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002;152.49;2024-01-06 16:30;BLIK;Paczkomat InPost;10.00;5;51-167;Wrocław;Polska;1528;LEGO 6045 Ninja Surprise [Ninja];919_20240106162406;149.99;5.0000;1;142.49;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003;79.99;2024-01-06 23:32;Allegro;Allegro;0.00;0;65-547;Zielona Góra;Polska;1103;LEGO 6004 Crossbow Cart [Castle: Fright Knights]  | zamek;1103;79.99;0.0000;1;79.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1004;59.99;2024-01-07 10:42;Allegro;Allegro;0.00;0;81-322;Gdynia;Polska;1355;LEGO Katalog [1996] [PL] polski;1194_20231022182428;59.99;0.0000;1;59.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1005;190.94;2024-01-07 14:52;Allegro;Allegro;10.95;0;02-972;Warszawa;Polska;1482;LEGO 6247 Bounty Boat [Pirates I: Imperial Guards] z instrukcją | piraci żołnierze łódka;1482;179.99;0.0000;1;179.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1006;49.98;2024-01-07 18:32;Allegro;Allegro;0.00;0;43-300;Bielsko-Biała;Polska;1211;LEGO Katalog [1990] [DE/FR/IT] niemiecki / francuski / włoski;1194_20230911110219;14.99;0.0000;1;14.99;;zw.;0;1352;LEGO Katalog [1993] [PL] polski;1194_20231022181318;34.99;0.0000;1;34.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1007;649.97;2024-01-08 10:23;Allegro;Allegro;0.00;0;43-230;Goczałkowice;Polska;1476;LEGO 6706 Frontier Patrol [Western: Cowboys] | kowboje żołnierze;1476;267.64;0.0000;1;267.64;;zw.;0;1026;LEGO 6716 Weapons Wagon [Western: Cowboys];1026;258.08;0.0000;1;258.08;;zw.;0;1518;LEGO 6712 Sheriff's Showdown [Western: Cowboys] | szeryf bandyta;1518;124.25;0.0000;1;124.25;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1008;229.98;2024-01-08 10:54;Autopay;Paczkomat InPost;10.00;0;32-085;MODLNICA;Polska;1511;LEGO 6020 Magic Shop [Castle: Dragon Knights]  | zamek czarodziej Majisto;1511;139.99;0.0000;1;139.99;;zw.;0;737;LEGO 2872 Witch and Fireplace [Castle: Fright Knights]  | zamek wiedźma;737;79.99;0.0000;1;79.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1009;124.99;2024-01-08 21:22;Allegro;Allegro;15.00;0;17-300;Siemiatycze Stacja;Polska;831;Kaseta Wzgórze Ya-Pa 3 Centrum [1997] [SP Records];831;109.99;0.0000;1;109.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1010;160.94;2024-01-10 11:23;Allegro;Allegro;10.95;0;08-460;Sobolew;Polska;1390;CD OIO [ Oki Young Igi Otsochodzi ] OIO [LTD preorder] [2021] [Label 2020] NOWA, w folii;1390;149.99;0.0000;1;149.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1011;129.96;2024-01-10 13:03;Allegro;Allegro;0.00;0;65-374;Zielona Góra;Polska;1340;LEGO Katalog Belville Paradisa [1995] [EU] europejski;1194_20231022174211;29.99;0.0000;1;29.99;;zw.;0;1341;LEGO Katalog [1997] [EU] europejski;1194_20231022174356;34.99;0.0000;1;34.99;;zw.;0;1342;LEGO Katalog [1998] [EU] europejski;;34.99;0.0000;1;34.99;;zw.;0;1331;LEGO Katalog [2015 styczeń-czerwiec] [PL] polski;;29.99;0.0000;1;29.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1012;59.99;2024-01-10 15:48;BLIK;Paczkomat InPost;10.00;0;54-039;Wrocław;Polska;1521;LEGO 6125 Sea Sprint 9 [Aquazone: Aquanauts] z instrukcją;1521;49.99;0.0000;1;49.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1013;79.99;2024-01-12 00:12;Allegro;Allegro;0.00;0;65-547;Zielona Góra;Polska;998;LEGO 1752 Boat with Armor [Castle: Royal Knights]  | zamek statek;996;79.99;0.0000;1;79.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1014;219.99;2024-01-13 18:12;Allegro;Allegro;0.00;0;02-296;Warszawa;Polska;1001;LEGO 6021 Jousting Knights [Castle: Lion Knights] z instrukcją | zamek rycerze;999;219.99;0.0000;1;219.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1015;128.98;2024-01-13 19:21;Allegro;Darmowa wysyłka kurierem (tylko na terenie Krakowa, dla zakupów powyżej 500 zł);8.99;0;18-100;Łapy;Polska;470;Kaseta White House Kodex I REEDYCJA [2022 (oryg. 2002)] [T1-Teraz] NOWA W FOLII;470;119.99;0.0000;1;119.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1016;1139.99;2024-01-14 12:50;BLIK;Paczkomat InPost;0.00;5;30-363;Kraków;Polska;1475;LEGO 6273 Rock Island Refuge [Pirates: Pirates I] z instrukcją | piraci wyspa;1475;1199.99;5.0000;1;1139.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1017;109.99;2024-01-15 13:33;BLIK;Paczkomat InPost;10.00;0;50-420;Wrocław;Polska;1365;LEGO 6007 Bat Lord [Castle: Fright Knights]  | zamek nietoperz smok;1365;99.99;0.0000;1;99.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1018;130.98;2024-01-15 22:11;Allegro;Allegro;10.99;0;09-400;Płock;Polska;925;LEGO 6236 King Kahuka [Pirates I: Islanders] z instrukcją | piraci wyspiarze;925;119.99;0.0000;1;119.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1019;99.99;2024-01-15 22:12;PayPo;Paczkomat InPost;10.00;0;06-400;Ciechanów;Polska;992;LEGO 6809 XT-5 and Droid [Space: Classic Space] z instrukcją  | kosmos;992;89.99;0.0000;1;89.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1020;310.93;2024-01-16 01:10;Allegro;Allegro;10.95;0;05-300;Mińsk Mazowiecki;Polska;1390;CD OIO [ Oki Young Igi Otsochodzi ] OIO [LTD preorder] [2021] [Label 2020] NOWA, w folii;1390;149.99;0.0000;1;149.99;;zw.;0;1406;CD Young Igi / Żabson Amfisbena [2022] [Internaziomale] NOWA, w folii, CD + zin + plakat;1406;149.99;0.0000;1;149.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1021;399.99;2024-01-16 21:51;Allegro;Allegro;0.00;0;05-077;Warszawa;Polska;1492;LEGO 6540 Pier Police [Classic Town: Police] | policja posterunek;1492;399.99;0.0000;1;399.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1022;129.99;2024-01-17 13:28;Przelew tradycyjny;Paczkomat InPost;10.00;0;44-194;Knurów;Polska;706;LEGO 6236 King Kahuka [Pirates I: Islanders] z instrukcją | piraci wyspiarze;706;119.99;0.0000;1;119.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1023;329.99;2024-01-17 22:21;Allegro;Allegro;0.00;0;84-230;Rumia;Polska;1488;LEGO 6040 Blacksmith Shop [Castle: Lion Knights] | zamek kuźnia kowal;1488;329.99;0.0000;1;329.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1024;109.99;2024-01-18 20:11;Allegro;Allegro;0.00;0;40-565;Katowice;Polska;1537;LEGO 6903 Bug Blaster [Space: Insectoids] z instrukcją i pudełkiem | kosmos insektoidy insekty;1537;109.99;0.0000;1;109.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1026;229.96;2024-01-20 07:21;BLIK;Paczkomat InPost;10.00;0;94-048;Łódź;Polska;1040;LEGO 608p03 Baseplate, Road 32 x 32 9-Stud T Intersection with Yellow Lines Pattern [Classic Space];361_20230726081730;49.99;0.0000;1;49.99;;zw.;0;1039;LEGO 608p03 Baseplate, Road 32 x 32 9-Stud T Intersection with Yellow Lines Pattern [Classic Space];361_20230726081405;49.99;0.0000;1;49.99;;zw.;0;1037;LEGO 6099p03 Baseplate, Road 32 x 32 9-Stud Landing Pad with Yellow Circle Pattern [Classic Space];;59.99;0.0000;1;59.99;;zw.;0;1036;LEGO 6099p03 Baseplate, Road 32 x 32 9-Stud Landing Pad with Yellow Circle Pattern [Classic Space];;59.99;0.0000;1;59.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1027;109.98;2024-01-20 14:31;Allegro;Allegro;0.00;0;60-332;Poznań;Polska;1223;LEGO Katalog [1994] [DE] niemiecki;1194_20230918081602;59.99;0.0000;1;59.99;;zw.;0;1198;LEGO Katalog [2004] [DE] niemiecki;1194_20230911102952;49.99;0.0000;1;49.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1028;310.93;2024-01-20 23:50;Allegro;Allegro;10.95;0;28-362;Nagłowice;Polska;431;Kaseta Kaliber 44 Ułamek Tarcia (CZARNA) [2018] [Oldschool Records] NOWA W FOLII;431;149.99;0.0000;1;149.99;;zw.;0;432;Kaseta Kaliber 44 Magia i miecz REEDYCJA [2021 (oryg. 1996)] [S.P. Records] NOWA W FOLII;432;149.99;0.0000;1;149.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
